MUNICIPALITY|CH|DES|VOTER ID|P|W/P|CG|SS|SR|CC|REQTYPE|REQDATE|REQDEN|ISSTYPE|ISSDATE|RECTYPE|RECDATE|DUP|ACC OR REJ|REJRSN|
BATH|||100070086|D|6-1|1|23|52|2|ER|04/20/2020|||||||||
BATH|||051500541|D|3-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||051500552|D|3-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||051500561|D|4-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100577500|D|6-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100577497|D|6-1|1|23|52|2|WV|05/22/2020|||||||||
BATH|||100689949|D|2-1|1|23|52|2|ER|04/05/2020|||||||||
BATH|||100689948|D|2-1|1|23|52|2|ER|04/05/2020|||||||||
BATH|||100720623|D|3-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||051500679|D|1-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||051500680|D|1-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||051500702|D|2-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||100578420|D|6-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||100747428|D|3-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||100539833|R|2-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||034200210|D|2-1|1|23|52|2|ER|05/25/2020|||||||||
BATH|||051500906|D|5-1|1|23|52|2|ER|04/29/2020|||||||||
BATH|||051500907|D|5-1|1|23|52|2|ER|04/29/2020|||||||||
BATH|||100699708|D|4-1|1|23|52|2|ER|05/05/2020|||||||||
BATH|||100699705|D|4-1|1|23|52|2|ER|05/05/2020|||||||||
BATH|||051500970|D|1-1|1|23|52|2|WV|05/04/2020|||||||||
BATH|||100713517|D|6-1|1|23|52|2|ER|05/01/2020|||||||||
BATH|||100671355|D|6-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100293802|D|3-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100428330|D|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||100428337|D|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||051501059|D|2-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||100701501|D|5-1|1|23|52|2|ER|04/16/2020|||||||||
BATH||O|100147391|D|5-1|1|23|52|2|UR|02/20/2020||EL|05/29/2020||||||
BATH|||100065349|D|4-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||100070397|D|4-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||100700217|D|7-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||100567615|D|4-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||100684720|D|5-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||051501172|D|5-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||051501173|D|5-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||100708227|D|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||049609242|D|5-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||051501214|D|7-1|1|23|52|2|ER|05/03/2020|||||||||
BATH|||051501220|D|7-1|1|23|52|2|ER|05/03/2020|||||||||
BATH|||100703507|D|1-1|1|23|52|2|WV|05/04/2020|||||||||
BATH|||051506954|D|6-1|1|23|52|2|WV|05/04/2020|||||||||
BATH|||100385551|D|3-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100659512|D|4-1|1|23|52|2|ER|04/29/2020|||||||||
BATH|||049201053|D|5-1|1|23|52|2|TR|04/24/2020|||||||||
BATH|||100015996|D|7-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||100454821|D|6-1|1|23|52|2|ER|04/08/2020|||||||||
BATH|||051501363|D|4-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051501444|D|5-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||034600402|D|4-1|1|23|52|2|ER|05/23/2020|||||||||
BATH|||051004678|R|6-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||051501501|D|5-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||051501506|D|5-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||100183673|D|7-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||100252267|D|4-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||051501597|D|3-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100242743|D|7-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||051501623|D|7-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||051501625|D|7-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||051501633|D|5-1|1|23|52|2|ER|05/17/2020|||||||||
BATH|||051501683|D|7-1|1|23|52|2|ER|05/25/2020|||||||||
BATH|||036700528|D|7-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100574871|D|5-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||050001792|D|3-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||100444955|U|7-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100493451|U|7-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100556858|D|7-1|1|23|52|2|ER|05/11/2020|||||||||
BATH|||100330067|D|1-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100683292|D|5-1|1|23|52|2|ER|05/08/2020|||||||||
BATH|||100683290|D|5-1|1|23|52|2|ER|05/08/2020|||||||||
BATH|||051501814|D|4-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||051501816|D|4-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||051504434|D|6-1|1|23|52|2|WV|04/30/2020|||||||||
BATH|||049614382|D|2-1|1|23|52|2|ER|05/10/2020|||||||||
BATH|||050803172|D|3-1|1|23|52|2|ER|05/25/2020|||||||||
BATH||O|051501942|G|7-1|1|23|52|2|UR|12/11/2019||EL|05/29/2020||||||
BATH|||051501951|U|4-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||100445114|R|4-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||051501952|D|4-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||051501999|D|6-1|1|23|52|2|WV|05/05/2020|||||||||
BATH|||017500849|D|3-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||051502004|D|2-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||051502005|D|2-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||100413934|D|5-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||100501352|D|5-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||051502079|R|6-1|1|23|52|2|TR|05/11/2020|||||||||
BATH|||051701413|D|6-1|1|23|52|2|ER|05/07/2020|||||||||
BATH|||100304139|G|1-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||051502154|D|5-1|1|23|52|2|ER|05/17/2020|||||||||
BATH|||051502180|U|4-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||051502217|D|4-1|1|23|52|2|ER|05/10/2020|||||||||
BATH|||100263104|D|2-1|1|23|52|2|ER|04/17/2020|||||||||
BATH|||100327162|D|2-1|1|23|52|2|ER|04/17/2020|||||||||
BATH|||051502270|D|3-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||051502271|D|3-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||100060079|U|3-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100250768|D|6-1|1|23|52|2|ER|05/09/2020|||||||||
BATH|||100753237|D|5-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||100754166|D|5-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||100696202|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051502416|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100060065|D|5-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100409089|D|5-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100015470|U|1-1|1|23|52|2|ER|03/12/2020|||||||||
BATH|||048003210|D|2-1|1|23|52|2|ER|04/12/2020|||||||||
BATH|||034500314|D|5-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||034500315|D|5-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||051502575|D|6-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||051502687|D|1-1|1|23|52|2|TR|05/27/2020|||||||||
BATH|||051502688|D|1-1|1|23|52|2|TR|05/27/2020|||||||||
BATH|||049105698|D|7-1|1|23|52|2|ER|05/14/2020|||||||||
BATH|||100574654|D|7-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||051502750|D|1-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||034700153|D|1-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||100701506|D|5-1|1|23|52|2|ER|04/16/2020|||||||||
BATH|||100701503|D|5-1|1|23|52|2|ER|04/16/2020|||||||||
BATH|||019500252|D|5-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||100014561|D|4-1|1|23|52|2|ER|04/18/2020|||||||||
BATH|||014600428|D|4-1|1|23|52|2|ER|04/18/2020|||||||||
BATH|||100695543|D|4-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||014500973|D|6-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||100711153|D|2-1|1|23|52|2|ER|05/02/2020|||||||||
BATH|||049806181|D|1-1|1|23|52|2|WV|04/24/2020|||||||||
BATH|||009802810|D|5-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100678617|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100599089|U|2-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||034600835|D|5-1|1|23|52|2|TR|05/27/2020|||||||||
BATH|||051503088|D|1-1|1|23|52|2|ER|04/14/2020|||||||||
BATH|||100717803|R|1-1|1|23|52|2|ER|04/14/2020|||||||||
BATH|||051503090|D|1-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||100300803|D|3-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||049106519|D|3-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||051503144|D|6-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||049106528|D|3-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100742673|D|6-1|1|23|52|2|ER|05/20/2020|||||||||
BATH||O|100588674|U|3-1|1|23|52|2|UR|02/15/2020||EL|05/29/2020||||||
BATH|||100059537|D|5-1|1|23|52|2|ER|05/17/2020|||||||||
BATH|||100747118|D|1-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||034600879|D|7-1|1|23|52|2|ER|04/20/2020|||||||||
BATH|||034600880|D|7-1|1|23|52|2|ER|04/20/2020|||||||||
BATH|||051503304|U|6-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||051503309|U|6-1|1|23|52|2|TR|05/28/2020|||||||||
BATH|||051503322|D|6-1|1|23|52|2|ER|03/21/2020|||||||||
BATH|||100377701|D|3-1|1|23|52|2|ER|04/08/2020|||||||||
BATH|||051503397|D|3-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||051503416|D|4-1|1|23|52|2|ER|05/08/2020|||||||||
BATH|||051503444|D|3-1|1|23|52|2|ER|05/28/2020|||||||||
BATH||O|051503448|D|6-1|1|23|52|2|UR|02/25/2020||EL|05/29/2020||||||
BATH|||051503470|D|4-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||100659510|D|4-1|1|23|52|2|ER|04/29/2020|||||||||
BATH|||051503518|D|7-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||100032926|D|4-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051503534|D|1-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100032930|D|4-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||020100051|D|1-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||051503567|G|2-1|1|23|52|2|TR|05/01/2020|||||||||
BATH|||100162878|D|6-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||100693617|D|3-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||100702412|D|3-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||051503672|D|3-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||100148863|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100454822|D|6-1|1|23|52|2|ER|04/12/2020|||||||||
BATH|||051503721|R|7-1|1|23|52|2|ER|04/07/2020|||||||||
BATH|||051503783|D|2-1|1|23|52|2|TR|05/01/2020|||||||||
BATH|||051503807|D|4-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100752098|D|5-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||051503841|D|7-1|1|23|52|2|TR|05/28/2020|||||||||
BATH|||049620375|D|1-1|1|23|52|2|ER|05/17/2020|||||||||
BATH||O|100747792|R|3-1|1|23|52|2|UR|02/10/2020||EL|05/29/2020||||||
BATH|||051907216|D|6-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||010802128|D|4-1|1|23|52|2|ER|05/15/2020|||||||||
BATH|||100182413|D|7-1|1|23|52|2|ER|05/05/2020|||||||||
BATH|||100746283|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100731673|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100303004|D|7-1|1|23|52|2|ER|04/16/2020|||||||||
BATH|||100210808|D|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||100567630|D|7-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||100568370|D|7-1|1|23|52|2|ER|04/23/2020|||||||||
BATH|||012800479|D|4-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||012800480|D|4-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051504041|D|4-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||051504045|D|1-1|1|23|52|2|ER|04/30/2020|||||||||
BATH|||000101892|U|4-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||051504048|D|1-1|1|23|52|2|ER|04/30/2020|||||||||
BATH|||051506783|D|4-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||021901615|D|4-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||100012695|D|7-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||100310684|D|5-1|1|23|52|2|ER|05/25/2020|||||||||
BATH|||051504146|D|7-1|1|23|52|2|ER|04/30/2020|||||||||
BATH|||034200228|D|5-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||100582682|D|6-1|1|23|52|2|ER|05/09/2020|||||||||
BATH|||051012481|D|6-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||100617808|D|2-1|1|23|52|2|ER|05/17/2020|||||||||
BATH|||051504345|D|3-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||050601271|D|7-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||051504359|U|6-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||051504360|U|6-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100479890|D|6-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||046600609|D|2-1|1|23|52|2|ER|05/09/2020|||||||||
BATH|||049502619|D|1-1|1|23|52|2|TR|05/07/2020|||||||||
BATH|||049109202|D|2-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||049113756|D|2-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||100298024|D|7-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||051504467|D|6-1|1|23|52|2|ER|05/25/2020|||||||||
BATH|||100740389|D|6-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100017243|D|6-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100586486|D|7-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||034500613|D|5-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||034500614|D|5-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||021801155|D|5-1|1|23|52|2|ER|05/29/2020|||||||||
BATH||O|051504639|U|3-1|1|23|52|2|UR|02/12/2020||EL|05/29/2020||||||
BATH|||034800088|D|1-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||034800681|R|1-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051504693|R|5-1|1|23|52|2|ER|04/28/2020|||||||||
BATH|||051504695|D|5-1|1|23|52|2|ER|04/28/2020|||||||||
BATH|||049633983|D|2-1|1|23|52|2|ER|05/27/2020|||||||||
BATH||O|100028110|D|5-1|1|23|52|2|UR|04/28/2020||MV|05/29/2020||||||
BATH|||051504778|R|7-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051504779|U|7-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100030651|D|4-1|1|23|52|2|ER|04/11/2020|||||||||
BATH|||100764044|D|3-1|1|23|52|2|ER|04/08/2020|||||||||
BATH|||051504938|D|5-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100479910|D|6-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||051505033|D|5-1|1|23|52|2|ER|05/10/2020|||||||||
BATH|||100218612|U|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||100325942|U|7-1|1|23|52|2|TR|05/20/2020|||||||||
BATH|||100682675|D|7-1|1|23|52|2|ER|05/11/2020|||||||||
BATH|||100693597|D|1-1|1|23|52|2|ER|05/09/2020|||||||||
BATH|||100703177|D|1-1|1|23|52|2|ER|05/09/2020|||||||||
BATH|||051505147|D|1-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||051505148|D|1-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||100747117|D|1-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051505230|D|4-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051505274|D|7-1|1|23|52|2|TR|05/22/2020|||||||||
BATH|||051505277|D|5-1|1|23|52|2|TR|05/07/2020|||||||||
BATH|||050005262|D|2-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||051505433|D|5-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||051605100|D|6-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||051505506|D|1-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||051505507|D|1-1|1|23|52|2|TR|05/21/2020|||||||||
BATH|||100345839|D|6-1|1|23|52|2|ER|05/05/2020|||||||||
BATH|||034701815|D|1-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||034701816|D|1-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||036700261|D|7-1|1|23|52|2|ER|05/22/2020|||||||||
BATH|||100439563|D|5-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||100413835|D|3-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||100547343|D|1-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051505660|D|6-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||051505734|D|1-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||051505737|D|1-1|1|23|52|2|ER|05/25/2020|||||||||
BATH||O|100291486|D|1-1|1|23|52|2|UR|01/22/2020||MV|05/29/2020||||||
BATH|||051505742|D|1-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||049639466|D|7-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||048818760|D|4-1|1|23|52|2|ER|04/16/2020|||||||||
BATH|||001002891|D|6-1|1|23|52|2|ER|05/11/2020|||||||||
BATH|||100066158|D|4-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||049111977|D|4-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||051506124|D|7-1|1|23|52|2|ER|03/16/2020|||||||||
BATH|||100447487|D|1-1|1|23|52|2|ER|04/11/2020|||||||||
BATH|||051505795|D|1-1|1|23|52|2|ER|04/11/2020|||||||||
BATH|||051505856|D|5-1|1|23|52|2|ER|03/22/2020|||||||||
BATH|||034901830|D|5-1|1|23|52|2|ER|04/21/2020|||||||||
BATH|||100575291|D|1-1|1|23|52|2|ER|04/16/2020|||||||||
BATH|||051505880|R|7-1|1|23|52|2|ER|05/06/2020|||||||||
BATH||S|051505882|R|3-1|1|23|52|2|UR|02/02/2020||MV|05/29/2020||||||
BATH|||051505900|D|6-1|1|23|52|2|ER|04/28/2020|||||||||
BATH|||100487345|D|1-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||049112245|D|1-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||051506016|D|4-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||049644448|D|3-1|1|23|52|2|WV|05/07/2020|||||||||
BATH|||100747424|D|3-1|1|23|52|2|ER|05/19/2020|||||||||
BATH|||100708220|D|6-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||051506158|D|1-1|1|23|52|2|ER|05/07/2020|||||||||
BATH|||100053720|D|3-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051506162|D|6-1|1|23|52|2|TR|05/22/2020|||||||||
BATH|||049503718|D|2-1|1|23|52|2|ER|05/26/2020|||||||||
BATH|||100484132|D|5-1|1|23|52|2|ER|04/19/2020|||||||||
BATH|||051506242|R|2-1|1|23|52|2|ER|04/12/2020|||||||||
BATH|||100501350|D|5-1|1|23|52|2|ER|05/06/2020|||||||||
BATH|||051506284|D|7-1|1|23|52|2|TR|05/15/2020|||||||||
BATH|||051506285|D|7-1|1|23|52|2|TR|05/15/2020|||||||||
BATH|||051506302|D|7-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||100175755|D|7-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||100668440|D|4-1|1|23|52|2|ER|05/08/2020|||||||||
BATH|||051506325|D|7-1|1|23|52|2|ER|05/28/2020|||||||||
BATH||S|100067020|U|7-1|1|23|52|2|UR|01/07/2020||MV|05/29/2020||||||
BATH|||100696711|D|2-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||051506414|D|6-1|1|23|52|2|TR|05/26/2020|||||||||
BATH|||100668441|D|4-1|1|23|52|2|ER|05/08/2020|||||||||
BATH|||051506463|U|5-1|1|23|52|2|ER|04/24/2020|||||||||
BATH|||051506477|D|5-1|1|23|52|2|ER|05/28/2020|||||||||
BATH|||051506504|D|6-1|1|23|52|2|TR|05/27/2020|||||||||
BATH|||100706275|D|2-1|1|23|52|2|ER|05/02/2020|||||||||
BATH|||051506513|D|3-1|1|23|52|2|ER|05/11/2020|||||||||
BATH|||051506570|D|4-1|1|23|52|2|TR|05/28/2020|||||||||
BATH|||100746291|D|5-1|1|23|52|2|ER|05/11/2020|||||||||
BATH|||051506596|R|3-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||051506597|D|3-1|1|23|52|2|ER|05/27/2020|||||||||
BATH|||049640471|D|6-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||009102614|D|6-1|1|23|52|2|TR|06/01/2020|||||||||
BATH|||100567643|D|4-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||051506650|D|5-1|1|23|52|2|ER|05/10/2020|||||||||
BATH|||049113697|G|6-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051506679|D|7-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||051506680|D|7-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||100590937|D|6-1|1|23|52|2|ER|04/26/2020|||||||||
BATH|||100696253|D|4-1|1|23|52|2|ER|05/18/2020|||||||||
BATH|||100732844|D|2-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||017201235|D|4-1|1|23|52|2|TR|05/28/2020|||||||||
BATH|||034200379|D|7-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||100492671|D|6-1|1|23|52|2|ER|04/22/2020|||||||||
BATH|||051506908|R|1-1|1|23|52|2|ER|04/21/2020|||||||||
BATH|||051506909|R|1-1|1|23|52|2|ER|04/21/2020|||||||||
BATH|||051506915|D|1-1|1|23|52|2|TR|04/30/2020|||||||||
BATH|||051506927|D|1-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||051506928|R|1-1|1|23|52|2|ER|05/12/2020|||||||||
BATH|||100751064|D|2-1|1|23|52|2|ER|04/28/2020|||||||||
BATH|||051507154|D|5-1|1|23|52|2|ER|04/09/2020|||||||||
BATH|||051507157|D|5-1|1|23|52|2|ER|05/21/2020|||||||||
BATH|||051507213|D|7-1|1|23|52|2|ER|05/29/2020|||||||||
BATH|||100256436|D|7-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||051507240|D|4-1|1|23|52|2|ER|04/27/2020|||||||||
BATH|||100052536|D|7-1|1|23|52|2|ER|04/15/2020|||||||||
BATH|||100590199|D|4-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||051507352|D|7-1|1|23|52|2|ER|04/30/2020|||||||||
BATH|||100543636|D|3-1|1|23|52|2|ER|05/13/2020|||||||||
BATH|||051507380|D|4-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||051507381|D|4-1|1|23|52|2|ER|05/04/2020|||||||||
BATH|||100298025|D|7-1|1|23|52|2|ER|05/25/2020|||||||||
BATH|||047009059|D|7-1|1|23|52|2|ER|05/05/2020|||||||||
BATH|||034601959|D|5-1|1|23|52|2|ER|05/20/2020|||||||||
BATH|||100105479|D|2-1|1|23|52|2|ER|04/24/2020|||||||||
BATH||S|051507423|D|4-1|1|23|52|2|UR|03/01/2020||EL|05/29/2020||||||
BATH||S|051507425|R|4-1|1|23|52|2|UR|01/17/2020||EL|05/29/2020||||||
BATH|||049814869|D|1-1|1|23|52|2|WV|04/24/2020|||||||||
BELFAST|||100703582|D|1-1|2|11|97|1|ER|05/22/2020|||||||||
BELFAST|||100406343|D|1-1|2|11|97|1|ER|05/22/2020|||||||||
BELFAST|||002900017|D|1-1|2|11|97|1|ER|05/25/2020|||||||||
BELFAST|||051700045|D|2-1|2|11|97|1|ER|04/19/2020|||||||||
BELFAST|||100544440|D|3-1|2|11|97|1|ER|05/28/2020|||||||||
BELFAST|||100751522|D|1-1|2|11|97|1|ER|05/28/2020|||||||||
BELFAST|||100749051|D|1-1|2|11|97|1|ER|05/18/2020|||||||||
BELFAST|||100749050|D|1-1|2|11|97|1|ER|05/18/2020|||||||||
BELFAST|||051700167|D|4-1|2|11|97|1|ER|05/25/2020|||||||||
BELFAST|||039700065|D|1-1|2|11|97|1|ER|05/29/2020|||||||||
BELFAST|||100486640|D|2-1|2|11|97|1|ER|05/09/2020|||||||||
BELFAST|||100312814|D|1-1|2|11|97|1|ER|05/10/2020|||||||||
BELFAST|||051700312|D|4-1|2|11|97|1|ER|05/23/2020|||||||||
BELFAST|||039100033|D|4-1|2|11|97|1|ER|05/27/2020|||||||||
BELFAST|||050200503|R|1-1|2|11|97|1|WV|05/28/2020|||||||||
BELFAST|||100024851|D|4-1|2|11|97|1|ER|03/27/2020|||||||||
BELFAST|||100687684|D|2-1|2|11|97|1|ER|05/04/2020|||||||||
BELFAST|||100028689|D|5-1|2|11|97|1|ER|05/27/2020|||||||||
BELFAST|||100313526|D|1-1|2|11|97|1|ER|04/16/2020|||||||||
BELFAST|||100469411|D|2-1|2|11|97|1|ER|05/31/2020|||||||||
BELFAST|||100546827|D|4-1|2|11|97|1|ER|05/14/2020|||||||||
BELFAST|||100294010|D|3-1|2|11|97|1|ER|05/23/2020|||||||||
BELFAST|||100701810|D|1-1|2|11|97|1|WV|06/02/2020|||||||||
BELFAST|||100701808|D|1-1|2|11|97|1|WV|06/02/2020|||||||||
BELFAST|||021600513|D|3-1|2|11|97|1|TR|05/19/2020|||||||||
BELFAST|||100655491|D|1-1|2|11|97|1|ER|05/17/2020|||||||||
